NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_MULTICELLULAR_ORGANISMAL_REPRODUCTIVE_PROCESS	GOBP_MULTICELLULAR_ORGANISMAL_REPRODUCTIVE_PROCESS		101	0.28018254	1.0637921	0.36290324	0.79666585	1.0	359	tags=22%, list=16%, signal=25%	
GOBP_REGULATION_OF_VESICLE_MEDIATED_TRANSPORT	GOBP_REGULATION_OF_VESICLE_MEDIATED_TRANSPORT		87	0.28539225	1.0637397	0.348637	0.7946746	1.0	420	tags=29%, list=19%, signal=34%	
GOBP_POSITIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION	GOBP_POSITIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION		48	0.31429225	1.0618746	0.37195122	0.7980601	1.0	512	tags=31%, list=23%, signal=40%	
GOBP_REGULATION_OF_TRANSMEMBRANE_TRANSPORT	GOBP_REGULATION_OF_TRANSMEMBRANE_TRANSPORT		43	0.3220984	1.0612009	0.36406994	0.7976506	1.0	498	tags=30%, list=22%, signal=38%	
GOBP_MODIFICATION_DEPENDENT_MACROMOLECULE_CATABOLIC_PROCESS	GOBP_MODIFICATION_DEPENDENT_MACROMOLECULE_CATABOLIC_PROCESS		86	0.28163695	1.0593011	0.3799435	0.80067724	1.0	336	tags=29%, list=15%, signal=33%	
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR	GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR		19	0.38203582	1.054006	0.40384614	0.81365496	1.0	393	tags=42%, list=18%, signal=51%	
GOBP_LIPID_HOMEOSTASIS	GOBP_LIPID_HOMEOSTASIS		34	0.33775976	1.0538843	0.37258065	0.81184644	1.0	297	tags=26%, list=13%, signal=30%	
GOBP_REGULATION_OF_CELL_POPULATION_PROLIFERATION	GOBP_REGULATION_OF_CELL_POPULATION_PROLIFERATION		251	0.24930988	1.0538172	0.35272726	0.80988324	1.0	423	tags=21%, list=19%, signal=23%	
GOBP_CARBOHYDRATE_METABOLIC_PROCESS	GOBP_CARBOHYDRATE_METABOLIC_PROCESS		69	0.29607362	1.0537152	0.35795453	0.80802876	1.0	335	tags=23%, list=15%, signal=26%	
GOBP_NEGATIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION	GOBP_NEGATIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION		43	0.32127017	1.0524105	0.38152012	0.80965424	1.0	870	tags=53%, list=39%, signal=86%	
GOBP_HORMONE_METABOLIC_PROCESS	GOBP_HORMONE_METABOLIC_PROCESS		19	0.37652484	1.050887	0.3846154	0.8119195	1.0	806	tags=53%, list=36%, signal=82%	
GOBP_CELLULAR_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND	GOBP_CELLULAR_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND		163	0.25768375	1.0502138	0.3505291	0.81170475	1.0	378	tags=20%, list=17%, signal=23%	
GOBP_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS	GOBP_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS		15	0.39606574	1.0498841	0.3950178	0.8104501	1.0	365	tags=20%, list=16%, signal=24%	
GOBP_APOPTOTIC_SIGNALING_PATHWAY	GOBP_APOPTOTIC_SIGNALING_PATHWAY		98	0.2779187	1.0494999	0.377809	0.809449	1.0	421	tags=30%, list=19%, signal=35%	
GOBP_DEPHOSPHORYLATION	GOBP_DEPHOSPHORYLATION		22	0.3687969	1.0491313	0.4059406	0.8083825	1.0	368	tags=41%, list=16%, signal=48%	
GOBP_ESTABLISHMENT_OF_ORGANELLE_LOCALIZATION	GOBP_ESTABLISHMENT_OF_ORGANELLE_LOCALIZATION		52	0.3116811	1.0487906	0.4023845	0.8073058	1.0	240	tags=21%, list=11%, signal=23%	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_SECRETION	GOBP_POSITIVE_REGULATION_OF_PROTEIN_SECRETION		19	0.38157597	1.0485239	0.4	0.8059793	1.0	420	tags=32%, list=19%, signal=39%	
GOBP_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE	GOBP_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE		66	0.29809728	1.0484022	0.38863975	0.8042299	1.0	434	tags=27%, list=19%, signal=33%	
GOBP_RNA_MODIFICATION	GOBP_RNA_MODIFICATION		16	0.39314866	1.0467582	0.42156863	0.80684996	1.0	151	tags=31%, list=7%, signal=33%	
GOBP_VACUOLE_ORGANIZATION	GOBP_VACUOLE_ORGANIZATION		44	0.3170234	1.0465487	0.3824885	0.80542743	1.0	334	tags=34%, list=15%, signal=39%	
GOBP_VACUOLAR_TRANSPORT	GOBP_VACUOLAR_TRANSPORT		19	0.38394603	1.0461217	0.40166667	0.80452114	1.0	631	tags=53%, list=28%, signal=73%	
GOBP_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT	GOBP_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT		77	0.28612232	1.0441722	0.40172166	0.8079497	1.0	870	tags=53%, list=39%, signal=84%	
GOBP_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION	GOBP_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION		17	0.38563177	1.0439272	0.40734556	0.8065553	1.0	585	tags=35%, list=26%, signal=47%	
GOBP_PYRIDINE_CONTAINING_COMPOUND_CATABOLIC_PROCESS	GOBP_PYRIDINE_CONTAINING_COMPOUND_CATABOLIC_PROCESS		15	0.4057395	1.0436203	0.40677965	0.8054027	1.0	335	tags=33%, list=15%, signal=39%	
GOBP_ATP_METABOLIC_PROCESS	GOBP_ATP_METABOLIC_PROCESS		24	0.35997182	1.0432054	0.42105263	0.80454457	1.0	335	tags=33%, list=15%, signal=39%	
GOBP_CELL_FATE_COMMITMENT	GOBP_CELL_FATE_COMMITMENT		44	0.31781155	1.042998	0.3909091	0.80308664	1.0	405	tags=18%, list=18%, signal=22%	
GOBP_TISSUE_REMODELING	GOBP_TISSUE_REMODELING		27	0.35041043	1.0429623	0.40189874	0.80113685	1.0	523	tags=41%, list=23%, signal=53%	
GOBP_CELLULAR_RESPONSE_TO_UNFOLDED_PROTEIN	GOBP_CELLULAR_RESPONSE_TO_UNFOLDED_PROTEIN		18	0.38275033	1.0428221	0.4232715	0.79949224	1.0	140	tags=22%, list=6%, signal=24%	
GOBP_ORGANIC_ACID_METABOLIC_PROCESS	GOBP_ORGANIC_ACID_METABOLIC_PROCESS		108	0.27410093	1.041962	0.38379815	0.7997794	1.0	712	tags=43%, list=32%, signal=59%	
GOBP_NEURAL_RETINA_DEVELOPMENT	GOBP_NEURAL_RETINA_DEVELOPMENT		16	0.39463058	1.0418735	0.42487884	0.7980416	1.0	500	tags=25%, list=22%, signal=32%	
GOBP_PROTEOLYSIS	GOBP_PROTEOLYSIS		165	0.25475493	1.0413849	0.35866666	0.797409	1.0	451	tags=28%, list=20%, signal=33%	
GOBP_REGULATION_OF_TRANSPORT	GOBP_REGULATION_OF_TRANSPORT		195	0.24980858	1.0406526	0.36086404	0.79746675	1.0	307	tags=18%, list=14%, signal=20%	
GOBP_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND	GOBP_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND		219	0.2453157	1.0392463	0.37264743	0.79933983	1.0	498	tags=26%, list=22%, signal=30%	
GOBP_RESPONSE_TO_LIPID	GOBP_RESPONSE_TO_LIPID		122	0.26564574	1.0376714	0.39050132	0.8016536	1.0	378	tags=22%, list=17%, signal=25%	
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION	GOBP_REGULATION_OF_PROTEIN_LOCALIZATION		119	0.26453593	1.0357999	0.384	0.8049146	1.0	420	tags=29%, list=19%, signal=33%	
GOBP_REGULATION_OF_PROGRAMMED_CELL_DEATH	GOBP_REGULATION_OF_PROGRAMMED_CELL_DEATH		206	0.24750811	1.0357685	0.40485314	0.8030328	1.0	404	tags=22%, list=18%, signal=24%	
GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION		36	0.31983158	1.0342393	0.4095092	0.8052128	1.0	568	tags=31%, list=25%, signal=40%	
GOBP_NEGATIVE_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION	GOBP_NEGATIVE_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION		15	0.3941498	1.033392	0.4202658	0.8055334	1.0	115	tags=20%, list=5%, signal=21%	
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS	GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS		56	0.29936215	1.032447	0.4185351	0.80615884	1.0	349	tags=25%, list=16%, signal=29%	
GOBP_REGULATION_OF_CELLULAR_LOCALIZATION	GOBP_REGULATION_OF_CELLULAR_LOCALIZATION		68	0.29504973	1.0321059	0.44326776	0.80511844	1.0	420	tags=29%, list=19%, signal=35%	
GOBP_IMPORT_INTO_CELL	GOBP_IMPORT_INTO_CELL		128	0.26031604	1.0319165	0.3890411	0.8037334	1.0	424	tags=25%, list=19%, signal=29%	
GOBP_MACROAUTOPHAGY	GOBP_MACROAUTOPHAGY		46	0.30740446	1.030475	0.41248098	0.80571055	1.0	430	tags=41%, list=19%, signal=50%	
GOBP_LONG_CHAIN_FATTY_ACID_METABOLIC_PROCESS	GOBP_LONG_CHAIN_FATTY_ACID_METABOLIC_PROCESS		16	0.39019954	1.0304177	0.43321916	0.8039004	1.0	937	tags=63%, list=42%, signal=107%	
GOBP_POSITIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION	GOBP_POSITIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION		44	0.30871233	1.0296335	0.42152467	0.8040741	1.0	353	tags=23%, list=16%, signal=26%	
GOBP_NEGATIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT	GOBP_NEGATIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT		31	0.3358991	1.0285541	0.4265625	0.80507535	1.0	310	tags=19%, list=14%, signal=22%	
GOBP_POSITIVE_REGULATION_OF_MONOATOMIC_ION_TRANSPORT	GOBP_POSITIVE_REGULATION_OF_MONOATOMIC_ION_TRANSPORT		23	0.3550144	1.0278838	0.45525903	0.805101	1.0	498	tags=35%, list=22%, signal=44%	
GOBP_ENDOSOMAL_TRANSPORT	GOBP_ENDOSOMAL_TRANSPORT		44	0.31136063	1.025639	0.43137255	0.80903435	1.0	386	tags=30%, list=17%, signal=35%	
GOBP_CHONDROCYTE_DIFFERENTIATION	GOBP_CHONDROCYTE_DIFFERENTIATION		26	0.34711498	1.0202246	0.42262894	0.8216463	1.0	470	tags=35%, list=21%, signal=43%	
GOBP_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY	GOBP_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY		22	0.35806668	1.0194027	0.46325877	0.82196647	1.0	462	tags=41%, list=21%, signal=51%	
GOBP_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	GOBP_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS		36	0.32132286	1.0189826	0.43143296	0.821162	1.0	512	tags=42%, list=23%, signal=53%	
GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_NEURON_DIFFERENTIATION	GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_NEURON_DIFFERENTIATION		108	0.26599032	1.0183028	0.43820226	0.8210189	1.0	898	tags=51%, list=40%, signal=81%	
GOBP_L_AMINO_ACID_METABOLIC_PROCESS	GOBP_L_AMINO_ACID_METABOLIC_PROCESS		27	0.33887967	1.0180851	0.45409837	0.8197094	1.0	645	tags=37%, list=29%, signal=51%	
GOBP_EPITHELIAL_TUBE_MORPHOGENESIS	GOBP_EPITHELIAL_TUBE_MORPHOGENESIS		56	0.2955489	1.0175933	0.43384615	0.81910545	1.0	428	tags=27%, list=19%, signal=32%	
GOBP_CELL_PROJECTION_ORGANIZATION	GOBP_CELL_PROJECTION_ORGANIZATION		253	0.23953898	1.0154742	0.4297719	0.823125	1.0	662	tags=33%, list=30%, signal=42%	
GOBP_IMMUNE_RESPONSE_REGULATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY	GOBP_IMMUNE_RESPONSE_REGULATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY		34	0.32370654	1.0153198	0.4318555	0.8216263	1.0	381	tags=26%, list=17%, signal=31%	
GOBP_INFLAMMATORY_RESPONSE	GOBP_INFLAMMATORY_RESPONSE		102	0.26698756	1.0152532	0.43550625	0.8198767	1.0	528	tags=27%, list=24%, signal=34%	
GOBP_LYSOSOMAL_TRANSPORT	GOBP_LYSOSOMAL_TRANSPORT		15	0.38252428	1.0137373	0.4490818	0.822052	1.0	631	tags=60%, list=28%, signal=83%	
GOBP_ENDOTHELIAL_CELL_MIGRATION	GOBP_ENDOTHELIAL_CELL_MIGRATION		43	0.31484124	1.0131135	0.4399376	0.8218075	1.0	512	tags=28%, list=23%, signal=36%	
GOBP_PURINE_CONTAINING_COMPOUND_CATABOLIC_PROCESS	GOBP_PURINE_CONTAINING_COMPOUND_CATABOLIC_PROCESS		25	0.34364218	1.0111881	0.45411393	0.8249113	1.0	335	tags=32%, list=15%, signal=37%	
GOBP_CARDIAC_SEPTUM_MORPHOGENESIS	GOBP_CARDIAC_SEPTUM_MORPHOGENESIS		19	0.37244228	1.0109948	0.44463086	0.82353824	1.0	405	tags=26%, list=18%, signal=32%	
GOBP_REGULATION_OF_VIRAL_LIFE_CYCLE	GOBP_REGULATION_OF_VIRAL_LIFE_CYCLE		18	0.3678284	1.0102924	0.44867548	0.8235726	1.0	275	tags=22%, list=12%, signal=25%	
GOBP_T_CELL_ACTIVATION	GOBP_T_CELL_ACTIVATION		73	0.27560335	1.0073512	0.47178003	0.8294088	1.0	381	tags=25%, list=17%, signal=29%	
GOBP_POSITIVE_REGULATION_OF_TRANSPORT	GOBP_POSITIVE_REGULATION_OF_TRANSPORT		104	0.26253286	1.0069013	0.4486111	0.8287239	1.0	423	tags=24%, list=19%, signal=28%	
GOBP_NUCLEAR_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	GOBP_NUCLEAR_RECEPTOR_MEDIATED_SIGNALING_PATHWAY		32	0.3264109	1.0066122	0.45411393	0.82764876	1.0	470	tags=38%, list=21%, signal=47%	
GOBP_ENDOMEMBRANE_SYSTEM_ORGANIZATION	GOBP_ENDOMEMBRANE_SYSTEM_ORGANIZATION		80	0.27610958	1.0043089	0.453505	0.8318598	1.0	602	tags=41%, list=27%, signal=54%	
GOBP_CELLULAR_RESPONSE_TO_KETONE	GOBP_CELLULAR_RESPONSE_TO_KETONE		15	0.37872744	1.0027524	0.45131376	0.83413583	1.0	420	tags=47%, list=19%, signal=57%	
GOBP_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	GOBP_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY		42	0.3072897	1.0019182	0.4815951	0.8344385	1.0	247	tags=19%, list=11%, signal=21%	
GOBP_PHOSPHATIDYLINOSITOL_3_KINASE_PROTEIN_KINASE_B_SIGNAL_TRANSDUCTION	GOBP_PHOSPHATIDYLINOSITOL_3_KINASE_PROTEIN_KINASE_B_SIGNAL_TRANSDUCTION		54	0.28862822	1.0018462	0.44359756	0.8327458	1.0	596	tags=39%, list=27%, signal=52%	
GOBP_REGULATION_OF_DENDRITE_DEVELOPMENT	GOBP_REGULATION_OF_DENDRITE_DEVELOPMENT		16	0.3824775	1.0016946	0.48287112	0.8312394	1.0	562	tags=38%, list=25%, signal=50%	
GOBP_MUSCLE_ADAPTATION	GOBP_MUSCLE_ADAPTATION		16	0.3771099	1.0013953	0.47711268	0.8300679	1.0	660	tags=50%, list=30%, signal=70%	
GOBP_CARBOHYDRATE_DERIVATIVE_CATABOLIC_PROCESS	GOBP_CARBOHYDRATE_DERIVATIVE_CATABOLIC_PROCESS		40	0.30513167	1.0011511	0.44408944	0.8288281	1.0	335	tags=28%, list=15%, signal=32%	
GOBP_NUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS	GOBP_NUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS		22	0.35191652	1.000676	0.46115702	0.828155	1.0	335	tags=36%, list=15%, signal=42%	
GOBP_MESODERM_DEVELOPMENT	GOBP_MESODERM_DEVELOPMENT		20	0.35760668	1.0005229	0.46357617	0.826668	1.0	417	tags=30%, list=19%, signal=37%	
GOBP_POTASSIUM_ION_TRANSPORT	GOBP_POTASSIUM_ION_TRANSPORT		27	0.33843386	0.9992568	0.45468998	0.828249	1.0	673	tags=33%, list=30%, signal=47%	
GOBP_CELLULAR_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN	GOBP_CELLULAR_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN		20	0.36113828	0.9981446	0.4801272	0.829308	1.0	140	tags=20%, list=6%, signal=21%	
GOBP_PATTERN_SPECIFICATION_PROCESS	GOBP_PATTERN_SPECIFICATION_PROCESS		57	0.2849313	0.9965259	0.48502994	0.8317081	1.0	285	tags=18%, list=13%, signal=20%	
GOBP_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION	GOBP_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION		27	0.33832064	0.9963632	0.46926537	0.83027357	1.0	491	tags=30%, list=22%, signal=38%	
GOBP_ORGANIC_ANION_TRANSPORT	GOBP_ORGANIC_ANION_TRANSPORT		50	0.29139853	0.9949719	0.46938777	0.83218074	1.0	588	tags=36%, list=26%, signal=48%	
GOBP_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION	GOBP_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION		28	0.3307778	0.9947917	0.47833067	0.8307544	1.0	420	tags=32%, list=19%, signal=39%	
GOBP_REGULATION_OF_PEPTIDE_TRANSPORT	GOBP_REGULATION_OF_PEPTIDE_TRANSPORT		22	0.34982774	0.99336797	0.4672269	0.8324084	1.0	353	tags=27%, list=16%, signal=32%	
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS	GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS		78	0.27255294	0.9924399	0.447178	0.83295685	1.0	457	tags=26%, list=20%, signal=31%	
GOBP_REGULATION_OF_SYNAPSE_STRUCTURE_OR_ACTIVITY	GOBP_REGULATION_OF_SYNAPSE_STRUCTURE_OR_ACTIVITY		49	0.29264277	0.9911524	0.46911764	0.8344925	1.0	878	tags=59%, list=39%, signal=95%	
GOBP_VIRAL_PROCESS	GOBP_VIRAL_PROCESS		46	0.29685423	0.9898648	0.48985958	0.83598787	1.0	349	tags=22%, list=16%, signal=25%	
GOBP_IMMUNE_EFFECTOR_PROCESS	GOBP_IMMUNE_EFFECTOR_PROCESS		78	0.2696943	0.98809105	0.48266298	0.8388005	1.0	420	tags=23%, list=19%, signal=27%	
GOBP_REGULATION_OF_EPITHELIAL_CELL_MIGRATION	GOBP_REGULATION_OF_EPITHELIAL_CELL_MIGRATION		15	0.3796283	0.9874117	0.47797716	0.8386595	1.0	349	tags=27%, list=16%, signal=31%	
GOBP_EMBRYONIC_SKELETAL_SYSTEM_DEVELOPMENT	GOBP_EMBRYONIC_SKELETAL_SYSTEM_DEVELOPMENT		21	0.35161683	0.9868646	0.46570972	0.83818936	1.0	921	tags=52%, list=41%, signal=88%	
GOBP_OSSIFICATION	GOBP_OSSIFICATION		75	0.27436876	0.9863204	0.47669172	0.83778197	1.0	420	tags=24%, list=19%, signal=29%	
GOBP_POSITIVE_REGULATION_OF_SIGNALING	GOBP_POSITIVE_REGULATION_OF_SIGNALING		258	0.22780591	0.9834723	0.4993758	0.8431187	1.0	423	tags=22%, list=19%, signal=25%	
GOBP_CARDIAC_VENTRICLE_DEVELOPMENT	GOBP_CARDIAC_VENTRICLE_DEVELOPMENT		30	0.3229234	0.9832962	0.48045602	0.84179294	1.0	440	tags=27%, list=20%, signal=33%	
GOBP_POSITIVE_REGULATION_OF_NEUROGENESIS	GOBP_POSITIVE_REGULATION_OF_NEUROGENESIS		31	0.32357177	0.9829649	0.49841774	0.8408691	1.0	526	tags=35%, list=24%, signal=46%	
GOBP_CARBOHYDRATE_HOMEOSTASIS	GOBP_CARBOHYDRATE_HOMEOSTASIS		34	0.31623432	0.9822065	0.49237806	0.8410227	1.0	458	tags=32%, list=21%, signal=40%	
GOBP_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION	GOBP_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION		66	0.27757484	0.981735	0.5007236	0.84048307	1.0	361	tags=23%, list=16%, signal=26%	
GOBP_PROTEIN_AUTOPHOSPHORYLATION	GOBP_PROTEIN_AUTOPHOSPHORYLATION		20	0.34496415	0.97966194	0.47875816	0.84397614	1.0	423	tags=40%, list=19%, signal=49%	
GOBP_MECHANORECEPTOR_DIFFERENTIATION	GOBP_MECHANORECEPTOR_DIFFERENTIATION		18	0.35706735	0.9792403	0.4916388	0.8432049	1.0	498	tags=28%, list=22%, signal=35%	
GOBP_CELL_CELL_JUNCTION_ASSEMBLY	GOBP_CELL_CELL_JUNCTION_ASSEMBLY		19	0.34975362	0.97745794	0.49601275	0.8459663	1.0	310	tags=21%, list=14%, signal=24%	
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS	GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS		15	0.37051103	0.97621894	0.4826389	0.84734756	1.0	247	tags=33%, list=11%, signal=37%	
GOBP_SENSORY_PERCEPTION_OF_LIGHT_STIMULUS	GOBP_SENSORY_PERCEPTION_OF_LIGHT_STIMULUS		19	0.35276935	0.97607785	0.46768707	0.8459467	1.0	957	tags=58%, list=43%, signal=100%	
GOBP_INNER_EAR_MORPHOGENESIS	GOBP_INNER_EAR_MORPHOGENESIS		16	0.3672343	0.9760062	0.5201342	0.84432614	1.0	957	tags=63%, list=43%, signal=109%	
GOBP_CENTRAL_NERVOUS_SYSTEM_DEVELOPMENT	GOBP_CENTRAL_NERVOUS_SYSTEM_DEVELOPMENT		141	0.2451693	0.97556096	0.49933776	0.8436314	1.0	801	tags=45%, list=36%, signal=65%	
GOBP_CARBOXYLIC_ACID_TRANSMEMBRANE_TRANSPORT	GOBP_CARBOXYLIC_ACID_TRANSMEMBRANE_TRANSPORT		18	0.35283858	0.9755305	0.5017182	0.8419127	1.0	516	tags=39%, list=23%, signal=50%	
GOBP_RESPONSE_TO_NITROGEN_COMPOUND	GOBP_RESPONSE_TO_NITROGEN_COMPOUND		150	0.24347514	0.9747794	0.5182292	0.84200287	1.0	498	tags=29%, list=22%, signal=35%	
GOBP_HEART_DEVELOPMENT	GOBP_HEART_DEVELOPMENT		93	0.25791156	0.9741552	0.49863762	0.84182984	1.0	440	tags=20%, list=20%, signal=24%	
GOBP_ALCOHOL_METABOLIC_PROCESS	GOBP_ALCOHOL_METABOLIC_PROCESS		47	0.29156864	0.97200674	0.51687115	0.8455928	1.0	638	tags=40%, list=29%, signal=55%	
GOBP_CELLULAR_HOMEOSTASIS	GOBP_CELLULAR_HOMEOSTASIS		112	0.24954568	0.97131634	0.5100942	0.8454967	1.0	390	tags=24%, list=17%, signal=28%	
GOBP_CIRCADIAN_RHYTHM	GOBP_CIRCADIAN_RHYTHM		29	0.316987	0.9712835	0.49609983	0.8437999	1.0	113	tags=14%, list=5%, signal=14%	
GOBP_REGULATION_OF_AXONOGENESIS	GOBP_REGULATION_OF_AXONOGENESIS		30	0.31383294	0.97106946	0.5023847	0.8425489	1.0	182	tags=17%, list=8%, signal=18%	
GOBP_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION	GOBP_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION		33	0.30719435	0.97049445	0.5053929	0.8422046	1.0	512	tags=27%, list=23%, signal=35%	
GOBP_RESPONSE_TO_PEPTIDE_HORMONE	GOBP_RESPONSE_TO_PEPTIDE_HORMONE		55	0.2804915	0.9692271	0.5152905	0.84357953	1.0	699	tags=47%, list=31%, signal=67%	
GOBP_ALPHA_AMINO_ACID_METABOLIC_PROCESS	GOBP_ALPHA_AMINO_ACID_METABOLIC_PROCESS		28	0.3259804	0.9687231	0.5025295	0.84313613	1.0	645	tags=36%, list=29%, signal=50%	
GOBP_REGULATION_OF_CARTILAGE_DEVELOPMENT	GOBP_REGULATION_OF_CARTILAGE_DEVELOPMENT		20	0.34299973	0.9686737	0.50083196	0.8415076	1.0	835	tags=50%, list=37%, signal=79%	
GOBP_REGULATION_OF_LEUKOCYTE_PROLIFERATION	GOBP_REGULATION_OF_LEUKOCYTE_PROLIFERATION		32	0.3147063	0.9684368	0.50653595	0.8403042	1.0	420	tags=25%, list=19%, signal=30%	
GOBP_POSITIVE_REGULATION_OF_CELL_POPULATION_PROLIFERATION	GOBP_POSITIVE_REGULATION_OF_CELL_POPULATION_PROLIFERATION		128	0.24168678	0.96798384	0.5077356	0.8396421	1.0	353	tags=18%, list=16%, signal=20%	
GOBP_NEGATIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH	GOBP_NEGATIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH		22	0.34122026	0.96769226	0.52796054	0.8385825	1.0	213	tags=18%, list=10%, signal=20%	
GOBP_CELL_MIGRATION	GOBP_CELL_MIGRATION		228	0.23196496	0.9672369	0.55819774	0.8379206	1.0	501	tags=22%, list=22%, signal=26%	
GOBP_HINDBRAIN_DEVELOPMENT	GOBP_HINDBRAIN_DEVELOPMENT		26	0.33233413	0.96426105	0.5283912	0.8434394	1.0	867	tags=54%, list=39%, signal=87%	
GOBP_ACTOMYOSIN_STRUCTURE_ORGANIZATION	GOBP_ACTOMYOSIN_STRUCTURE_ORGANIZATION		37	0.29993293	0.96416616	0.515625	0.8418697	1.0	642	tags=43%, list=29%, signal=60%	
GOBP_SKELETAL_SYSTEM_DEVELOPMENT	GOBP_SKELETAL_SYSTEM_DEVELOPMENT		92	0.25732505	0.9630837	0.5396384	0.84286904	1.0	474	tags=26%, list=21%, signal=32%	
GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_II	GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_II		156	0.2389979	0.96287	0.53079945	0.84170705	1.0	405	tags=22%, list=18%, signal=25%	
GOBP_MAMMARY_GLAND_EPITHELIUM_DEVELOPMENT	GOBP_MAMMARY_GLAND_EPITHELIUM_DEVELOPMENT		18	0.35054028	0.9617128	0.5341297	0.842818	1.0	135	tags=11%, list=6%, signal=12%	
GOBP_CARDIAC_CHAMBER_DEVELOPMENT	GOBP_CARDIAC_CHAMBER_DEVELOPMENT		35	0.30722615	0.9600514	0.52902156	0.8453425	1.0	440	tags=26%, list=20%, signal=32%	
GOBP_STRESS_FIBER_ASSEMBLY	GOBP_STRESS_FIBER_ASSEMBLY		25	0.32896402	0.9593562	0.53418124	0.8453463	1.0	622	tags=44%, list=28%, signal=60%	
GOBP_PLATELET_ACTIVATION	GOBP_PLATELET_ACTIVATION		22	0.32940277	0.9579382	0.50082374	0.8470241	1.0	428	tags=23%, list=19%, signal=28%	
