NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
GOBP_POSITIVE_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY	64		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ACTIN_FILAMENT_DEPOLYMERIZATION	14		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ACTIN_FILAMENT_POLYMERIZATION	52		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ACTIN_NUCLEATION	13		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ACTION_POTENTIAL	9		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ACTIVATED_T_CELL_PROLIFERATION	27		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ACTIVIN_RECEPTOR_SIGNALING_PATHWAY	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE	27		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS	8		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE	133		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ADENYLATE_CYCLASE_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ADIPOSE_TISSUE_DEVELOPMENT	13		Rejected!	
GOBP_POSITIVE_REGULATION_OF_AGGREPHAGY	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ALCOHOL_BIOSYNTHETIC_PROCESS	31		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION	73		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION	56		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_PROLIFERATION	24		Rejected!	
GOBP_POSITIVE_REGULATION_OF_AMIDE_METABOLIC_PROCESS	29		Rejected!	
GOBP_POSITIVE_REGULATION_OF_AMINE_METABOLIC_PROCESS	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_AMINE_TRANSPORT	39		Rejected!	
GOBP_POSITIVE_REGULATION_OF_AMINO_ACID_TRANSPORT	21		Rejected!	
GOBP_POSITIVE_REGULATION_OF_AMYLOID_BETA_CLEARANCE	8		Rejected!	
GOBP_POSITIVE_REGULATION_OF_AMYLOID_BETA_FORMATION	20		Rejected!	
GOBP_POSITIVE_REGULATION_OF_AMYLOID_FIBRIL_FORMATION	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS	26		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ANIMAL_ORGAN_MORPHOGENESIS	35		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ANOIKIS	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ANTIGEN_PROCESSING_AND_PRESENTATION	10		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	29		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ANTIMICROBIAL_HUMORAL_RESPONSE	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_APOPTOTIC_CELL_CLEARANCE	8		Rejected!	
GOBP_POSITIVE_REGULATION_OF_APOPTOTIC_PROCESS_INVOLVED_IN_DEVELOPMENT	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY	150	32		
GOBP_POSITIVE_REGULATION_OF_ARACHIDONATE_SECRETION	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ARP2_3_COMPLEX_MEDIATED_ACTIN_NUCLEATION	8		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ARTERY_MORPHOGENESIS	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ASTROCYTE_DIFFERENTIATION	12		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ATP_DEPENDENT_ACTIVITY	19		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ATTACHMENT_OF_MITOTIC_SPINDLE_MICROTUBULES_TO_KINETOCHORE	8		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE	11		Rejected!	
GOBP_POSITIVE_REGULATION_OF_AUTOPHAGOSOME_ASSEMBLY	21		Rejected!	
GOBP_POSITIVE_REGULATION_OF_AUTOPHAGOSOME_MATURATION	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_AUTOPHAGY	163	23		
GOBP_POSITIVE_REGULATION_OF_AUTOPHAGY_OF_MITOCHONDRION	27		Rejected!	
GOBP_POSITIVE_REGULATION_OF_AXONOGENESIS	77		Rejected!	
GOBP_POSITIVE_REGULATION_OF_AXON_EXTENSION	39		Rejected!	
GOBP_POSITIVE_REGULATION_OF_AXON_EXTENSION_INVOLVED_IN_AXON_GUIDANCE	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_BEHAVIOR	31		Rejected!	
GOBP_POSITIVE_REGULATION_OF_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	10		Rejected!	
GOBP_POSITIVE_REGULATION_OF_BINDING	41		Rejected!	
GOBP_POSITIVE_REGULATION_OF_BIOMINERAL_TISSUE_DEVELOPMENT	54		Rejected!	
GOBP_POSITIVE_REGULATION_OF_BLOOD_BRAIN_BARRIER_PERMEABILITY	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_BLOOD_CIRCULATION	40		Rejected!	
GOBP_POSITIVE_REGULATION_OF_BLOOD_PRESSURE	37		Rejected!	
GOBP_POSITIVE_REGULATION_OF_BLOOD_VESSEL_BRANCHING	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION	81		Rejected!	
GOBP_POSITIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_PROLIFERATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	23		Rejected!	
GOBP_POSITIVE_REGULATION_OF_BLOOD_VESSEL_REMODELING	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_BMP_SIGNALING_PATHWAY	40		Rejected!	
GOBP_POSITIVE_REGULATION_OF_BONE_MINERALIZATION	44		Rejected!	
GOBP_POSITIVE_REGULATION_OF_BONE_RESORPTION	16		Rejected!	
GOBP_POSITIVE_REGULATION_OF_BROWN_FAT_CELL_DIFFERENTIATION	18		Rejected!	
GOBP_POSITIVE_REGULATION_OF_B_CELL_ACTIVATION	87		Rejected!	
GOBP_POSITIVE_REGULATION_OF_B_CELL_DIFFERENTIATION	18		Rejected!	
GOBP_POSITIVE_REGULATION_OF_B_CELL_MEDIATED_IMMUNITY	42		Rejected!	
GOBP_POSITIVE_REGULATION_OF_B_CELL_PROLIFERATION	47		Rejected!	
GOBP_POSITIVE_REGULATION_OF_B_CELL_RECEPTOR_SIGNALING_PATHWAY	9		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CALCINEURIN_MEDIATED_SIGNALING	21		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_DEPENDENT_EXOCYTOSIS	18		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_IMPORT	27		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_IMPORT_ACROSS_PLASMA_MEMBRANE	10		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT	58		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT	99		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT_INTO_CYTOSOL	14		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING	59		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CAMP_PKA_SIGNAL_TRANSDUCTION	18		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION	223	34		
GOBP_POSITIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY	123	18		
GOBP_POSITIVE_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS	83	15		
GOBP_POSITIVE_REGULATION_OF_CARDIAC_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	9		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CARDIAC_MUSCLE_ADAPTATION	10		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CARDIAC_MUSCLE_CELL_DIFFERENTIATION	11		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CARDIAC_MUSCLE_CELL_PROLIFERATION	32		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION	9		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CARDIOCYTE_DIFFERENTIATION	18		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CARTILAGE_DEVELOPMENT	33		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CATABOLIC_PROCESS	657	81		
GOBP_POSITIVE_REGULATION_OF_CATALYTIC_ACTIVITY	300	51		
GOBP_POSITIVE_REGULATION_OF_CATECHOLAMINE_SECRETION	13		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CATION_CHANNEL_ACTIVITY	21		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION	45		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION	38		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_PROLIFERATION	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CD8_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION	8		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CD8_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS	517	79		
GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION	1142	165		
GOBP_POSITIVE_REGULATION_OF_CELLULAR_EXTRAVASATION	18		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CELLULAR_RESPIRATION	15		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_HYPOXIA	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS	25		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS	34		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CELLULAR_SENESCENCE	19		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CELL_ACTIVATION	395	56		
GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION	499	71		
GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION_MEDIATED_BY_INTEGRIN	23		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION	339	46		
GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION_MEDIATED_BY_CADHERIN	11		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION_MEDIATED_BY_INTEGRIN	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE	353	59		
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_CHECKPOINT	27		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION	70		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION	30		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION	123	19		
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_PROCESS	282	50		
GOBP_POSITIVE_REGULATION_OF_CELL_DEVELOPMENT	439	59		
GOBP_POSITIVE_REGULATION_OF_CELL_DIFFERENTIATION	902	126		
GOBP_POSITIVE_REGULATION_OF_CELL_DIVISION	97	16		
GOBP_POSITIVE_REGULATION_OF_CELL_FATE_COMMITMENT	16		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CELL_GROWTH	166	19		
GOBP_POSITIVE_REGULATION_OF_CELL_GROWTH_INVOLVED_IN_CARDIAC_MUSCLE_CELL_DEVELOPMENT	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CELL_JUNCTION_ASSEMBLY	114	18		
GOBP_POSITIVE_REGULATION_OF_CELL_KILLING	73		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CELL_MATRIX_ADHESION	57		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CELL_MATURATION	9		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	37		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CELL_MORPHOGENESIS	37		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CELL_POPULATION_PROLIFERATION	983	128		
GOBP_POSITIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION	357	48		
GOBP_POSITIVE_REGULATION_OF_CELL_PROLIFERATION_INVOLVED_IN_HEART_MORPHOGENESIS	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CELL_PROLIFERATION_INVOLVED_IN_KIDNEY_DEVELOPMENT	9		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CELL_PROLIFERATION_IN_BONE_MARROW	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CELL_SIZE	10		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION	124	16		
GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_JUNCTION_ORGANIZATION	32		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CENTRIOLE_ELONGATION	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CENTRIOLE_REPLICATION	11		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CENTROSOME_DUPLICATION	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CEREBELLAR_GRANULE_CELL_PRECURSOR_PROLIFERATION	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CGAS_STING_SIGNALING_PATHWAY	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CHEMOKINE_C_C_MOTIF_LIGAND_5_PRODUCTION	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CHEMOKINE_C_X_C_MOTIF_LIGAND_1_PRODUCTION	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CHEMOKINE_C_X_C_MOTIF_LIGAND_2_PRODUCTION	10		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CHEMOKINE_PRODUCTION	72		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CHEMOTAXIS	145	19		
GOBP_POSITIVE_REGULATION_OF_CHOLESTEROL_BIOSYNTHETIC_PROCESS	17		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CHOLESTEROL_EFFLUX	27		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CHOLESTEROL_METABOLIC_PROCESS	24		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CHOLESTEROL_STORAGE	8		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION	21		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CHONDROCYTE_PROLIFERATION	8		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CHROMATIN_BINDING	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_CONDENSATION	8		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION	105	15		
GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_SEGREGATION	30		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_SEPARATION	33		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CILIUM_ASSEMBLY	32		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CILIUM_MOVEMENT	16		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CIRCADIAN_RHYTHM	19		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CIRCADIAN_SLEEP_WAKE_CYCLE_SLEEP	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_COAGULATION	30		Rejected!	
GOBP_POSITIVE_REGULATION_OF_COLD_INDUCED_THERMOGENESIS	104		Rejected!	
GOBP_POSITIVE_REGULATION_OF_COLLAGEN_METABOLIC_PROCESS	24		Rejected!	
GOBP_POSITIVE_REGULATION_OF_COLLATERAL_SPROUTING	11		Rejected!	
GOBP_POSITIVE_REGULATION_OF_COMPLEMENT_ACTIVATION	9		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CONNECTIVE_TISSUE_REPLACEMENT	12		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CORTICOSTEROID_HORMONE_SECRETION	9		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CORTICOTROPIN_SECRETION	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CREB_TRANSCRIPTION_FACTOR_ACTIVITY	9		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CYCLASE_ACTIVITY	25		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CYTOKINESIS	49		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION	535	58		
GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE	76		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE	37		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CYTOPLASMIC_MRNA_PROCESSING_BODY_ASSEMBLY	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CYTOPLASMIC_TRANSLATION	17		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CYTOPLASMIC_TRANSLATIONAL_INITIATION	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION	190	24		
GOBP_POSITIVE_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION	168	16		
GOBP_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE	573	66		
GOBP_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE_TO_BACTERIUM	12		Rejected!	
GOBP_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS_BY_HOST	32		Rejected!	
GOBP_POSITIVE_REGULATION_OF_DENDRITE_DEVELOPMENT	15		Rejected!	
GOBP_POSITIVE_REGULATION_OF_DENDRITIC_CELL_ANTIGEN_PROCESSING_AND_PRESENTATION	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_DENDRITIC_CELL_CHEMOTAXIS	10		Rejected!	
GOBP_POSITIVE_REGULATION_OF_DENDRITIC_CELL_CYTOKINE_PRODUCTION	11		Rejected!	
GOBP_POSITIVE_REGULATION_OF_DENDRITIC_CELL_DIFFERENTIATION	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_DENDRITIC_SPINE_DEVELOPMENT	42		Rejected!	
GOBP_POSITIVE_REGULATION_OF_DENDRITIC_SPINE_MAINTENANCE	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_DENDRITIC_SPINE_MORPHOGENESIS	20		Rejected!	
GOBP_POSITIVE_REGULATION_OF_DEPHOSPHORYLATION	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH	173	23		
GOBP_POSITIVE_REGULATION_OF_DEVELOPMENTAL_PIGMENTATION	9		Rejected!	
GOBP_POSITIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS	1395	199		
GOBP_POSITIVE_REGULATION_OF_DIGESTIVE_SYSTEM_PROCESS	15		Rejected!	
GOBP_POSITIVE_REGULATION_OF_DNA_BINDING	22		Rejected!	
GOBP_POSITIVE_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY	106		Rejected!	
GOBP_POSITIVE_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS	44		Rejected!	
GOBP_POSITIVE_REGULATION_OF_DNA_CATABOLIC_PROCESS	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_DNA_DAMAGE_CHECKPOINT	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	17		Rejected!	
GOBP_POSITIVE_REGULATION_OF_DNA_DIRECTED_DNA_POLYMERASE_ACTIVITY	8		Rejected!	
GOBP_POSITIVE_REGULATION_OF_DNA_METABOLIC_PROCESS	282	42		
GOBP_POSITIVE_REGULATION_OF_DNA_RECOMBINATION	76		Rejected!	
GOBP_POSITIVE_REGULATION_OF_DNA_REPAIR	142	18		
GOBP_POSITIVE_REGULATION_OF_DNA_REPLICATION	42		Rejected!	
GOBP_POSITIVE_REGULATION_OF_DNA_TEMPLATED_DNA_REPLICATION	14		Rejected!	
GOBP_POSITIVE_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION	62		Rejected!	
GOBP_POSITIVE_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_INITIATION	75		Rejected!	
GOBP_POSITIVE_REGULATION_OF_DOPAMINE_RECEPTOR_SIGNALING_PATHWAY	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_DOPAMINE_SECRETION	8		Rejected!	
GOBP_POSITIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR	99		Rejected!	
GOBP_POSITIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_HOMOLOGOUS_RECOMBINATION	43		Rejected!	
GOBP_POSITIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_NONHOMOLOGOUS_END_JOINING	17		Rejected!	
GOBP_POSITIVE_REGULATION_OF_D_GLUCOSE_IMPORT	38		Rejected!	
GOBP_POSITIVE_REGULATION_OF_D_GLUCOSE_TRANSMEMBRANE_TRANSPORT	46		Rejected!	
GOBP_POSITIVE_REGULATION_OF_EARLY_ENDOSOME_TO_LATE_ENDOSOME_TRANSPORT	9		Rejected!	
GOBP_POSITIVE_REGULATION_OF_EATING_BEHAVIOR	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_EMBRYONIC_DEVELOPMENT	26		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ENAMEL_MINERALIZATION	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ENDOCYTIC_RECYCLING	9		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ENDOCYTOSIS	167	19		
GOBP_POSITIVE_REGULATION_OF_ENDOPEPTIDASE_ACTIVITY	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ENDOPLASMIC_RETICULUM_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	11		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ENDOPLASMIC_RETICULUM_UNFOLDED_PROTEIN_RESPONSE	14		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_APOPTOTIC_PROCESS	28		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_CHEMOTAXIS	15		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_DEVELOPMENT	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_DIFFERENTIATION	19		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_MATRIX_ADHESION	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION	137	20		
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION	105		Rejected!	
GOBP_POSITIVE_REGULATION_OF_EPIDERMIS_DEVELOPMENT	34		Rejected!	
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_APOPTOTIC_PROCESS	15		Rejected!	
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION	72		Rejected!	
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_MIGRATION	47		Rejected!	
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION	206	31		
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION_INVOLVED_IN_LUNG_MORPHOGENESIS	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION_INVOLVED_IN_WOUND_HEALING	10		Rejected!	
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	59	15		
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_TUBE_FORMATION	9		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ERAD_PATHWAY	19		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ERBB_SIGNALING_PATHWAY	34		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE	203	27		
GOBP_POSITIVE_REGULATION_OF_ERYTHROCYTE_DIFFERENTIATION	37		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ER_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT	13		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION	326	44		
GOBP_POSITIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRION	37		Rejected!	
GOBP_POSITIVE_REGULATION_OF_EXCITATORY_POSTSYNAPTIC_POTENTIAL	33		Rejected!	
GOBP_POSITIVE_REGULATION_OF_EXECUTION_PHASE_OF_APOPTOSIS	20		Rejected!	
GOBP_POSITIVE_REGULATION_OF_EXOCYTOSIS	88		Rejected!	
GOBP_POSITIVE_REGULATION_OF_EXOSOMAL_SECRETION	15		Rejected!	
GOBP_POSITIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_ASSEMBLY	9		Rejected!	
GOBP_POSITIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_DISASSEMBLY	12		Rejected!	
GOBP_POSITIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION	30		Rejected!	
GOBP_POSITIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	58		Rejected!	
GOBP_POSITIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_ABSENCE_OF_LIGAND	11		Rejected!	
GOBP_POSITIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS	11		Rejected!	
GOBP_POSITIVE_REGULATION_OF_FATTY_ACID_BETA_OXIDATION	10		Rejected!	
GOBP_POSITIVE_REGULATION_OF_FATTY_ACID_BIOSYNTHETIC_PROCESS	26		Rejected!	
GOBP_POSITIVE_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS	42		Rejected!	
