NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_124	FEN1	2128	-39.11402130126953	-0.20877594	Yes	
row_125	GINS3	2133	-39.55302047729492	-0.20013702	Yes	
row_126	H2AX	2140	-40.64162826538086	-0.19216287	Yes	
row_127	E2F7	2141	-40.64704513549805	-0.18132196	Yes	
row_128	EXOSC3	2145	-42.517032623291016	-0.17141496	Yes	
row_129	MCM10	2147	-42.768218994140625	-0.16048586	Yes	
row_130	CDC25A	2156	-44.6638298034668	-0.15239407	Yes	
row_131	RFWD3	2158	-44.76905059814453	-0.14093134	Yes	
row_132	NOC3L	2184	-54.97606658935547	-0.13820761	Yes	
row_133	LRWD1	2188	-56.760772705078125	-0.1245017	Yes	
row_134	CHEK1	2199	-64.37883758544922	-0.11210685	Yes	
row_135	NT5E	2215	-85.20439147949219	-0.09654543	Yes	
row_136	SIRT1	2219	-87.10771179199219	-0.074745715	Yes	
row_137	CCDC117	2221	-91.86833953857422	-0.05072119	Yes	
row_138	NAP1L1	2222	-91.9344711303711	-0.026201472	Yes	
row_139	FBXW7	2229	-116.14595031738281	0.0019103263	Yes	
